id,original_url,source_page,original_filename,local_path,size_bytes,format,category,classification,language_context,alt_text,visual_subject,current_usage,rights_or_provenance_note,replacement_strategy,replacement_asset,status
CBOS-AST-0403,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_492.jpg?itok=lxIsbdP-,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_492.jpg,cbos-source-assets/original/other/other_403_CBOS%20logo%20Black_6_492.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 492.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0404,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_491.jpg?itok=AicPc7FX,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_491.jpg,cbos-source-assets/original/other/other_404_CBOS%20logo%20Black_6_491.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 491.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0405,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_31.jpg?itok=-edHXmHi,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_31.jpg,cbos-source-assets/original/other/other_405_CBOS%20logo%20Black_6_256_31.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 31.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0406,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_340.jpg?itok=Dlm2pB-4,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_340.jpg,cbos-source-assets/original/other/other_406_CBOS%20logo%20Black_6_340.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 340.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0407,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_275.jpg?itok=tH8RMiO2,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_275.jpg,cbos-source-assets/original/other/other_407_CBOS%20logo%20Black_6_275.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 275.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0408,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_274.jpg?itok=TnA9AJkt,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_274.jpg,cbos-source-assets/original/other/other_408_CBOS%20logo%20Black_6_274.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 274.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0409,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_273.jpg?itok=_iVL_HOK,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_273.jpg,cbos-source-assets/original/other/other_409_CBOS%20logo%20Black_6_273.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 273.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0410,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_272.jpg?itok=ln1gSWad,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_272.jpg,cbos-source-assets/original/other/other_410_CBOS%20logo%20Black_6_272.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 272.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0411,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_271.jpg?itok=y0c_Qe3O,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_271.jpg,cbos-source-assets/original/other/other_411_CBOS%20logo%20Black_6_271.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 271.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0412,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_270.jpg?itok=KnD5lc-Q,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_270.jpg,cbos-source-assets/original/other/other_412_CBOS%20logo%20Black_6_270.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 270.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0413,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_269.jpg?itok=mP5VJf_X,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_269.jpg,cbos-source-assets/original/other/other_413_CBOS%20logo%20Black_6_269.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 269.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0414,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_268.jpg?itok=9t9XzyBf,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_268.jpg,cbos-source-assets/original/other/other_414_CBOS%20logo%20Black_6_268.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 268.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0415,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_267.jpg?itok=MbHT8ozh,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_267.jpg,cbos-source-assets/original/other/other_415_CBOS%20logo%20Black_6_267.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 267.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0416,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_266.jpg?itok=JN9Deu4Z,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_266.jpg,cbos-source-assets/original/other/other_416_CBOS%20logo%20Black_6_266.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 266.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0417,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_265.jpg?itok=rnooi8tO,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_265.jpg,cbos-source-assets/original/other/other_417_CBOS%20logo%20Black_6_265.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 265.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0418,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_264.jpg?itok=xTFgggaU,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_264.jpg,cbos-source-assets/original/other/other_418_CBOS%20logo%20Black_6_264.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 264.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0419,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_263.jpg?itok=5kecVXDn,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_263.jpg,cbos-source-assets/original/other/other_419_CBOS%20logo%20Black_6_263.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 263.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0420,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_262.jpg?itok=_z3Ei2rk,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_262.jpg,cbos-source-assets/original/other/other_420_CBOS%20logo%20Black_6_262.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 262.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0421,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_68.jpg?itok=k6KvMvYu,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_68.jpg,cbos-source-assets/original/other/other_421_CBOS%20logo%20Black_6_256_68.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 68.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0422,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_260.jpg?itok=7qfZQVVD,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_260.jpg,cbos-source-assets/original/other/other_422_CBOS%20logo%20Black_6_260.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 260.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0423,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_259.jpg?itok=PycQjBWL,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_259.jpg,cbos-source-assets/original/other/other_423_CBOS%20logo%20Black_6_259.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 259.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0424,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_228.jpg?itok=KbTHpu5G,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_228.jpg,cbos-source-assets/original/other/other_424_CBOS%20logo%20Black_6_228.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 228.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0425,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_226.jpg?itok=JDXy-Tho,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_226.jpg,cbos-source-assets/original/other/other_425_CBOS%20logo%20Black_6_226.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 226.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0426,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_227.jpg?itok=_pW3pl8I,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_227.jpg,cbos-source-assets/original/other/other_426_CBOS%20logo%20Black_6_227.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 227.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0427,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_225.jpg?itok=SiSDtH3H,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_225.jpg,cbos-source-assets/original/other/other_427_CBOS%20logo%20Black_6_225.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 225.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0428,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_224.jpg?itok=xuDwYKzm,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_224.jpg,cbos-source-assets/original/other/other_428_CBOS%20logo%20Black_6_224.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 224.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0429,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_223.jpg?itok=ZVGN5Fgk,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_223.jpg,cbos-source-assets/original/other/other_429_CBOS%20logo%20Black_6_223.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 223.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0430,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_222.jpg?itok=XXTPavO8,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_222.jpg,cbos-source-assets/original/other/other_430_CBOS%20logo%20Black_6_222.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 222.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0431,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_221.jpg?itok=M4Svu1vP,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_221.jpg,cbos-source-assets/original/other/other_431_CBOS%20logo%20Black_6_221.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 221.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0432,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_220.jpg?itok=syvdi9nt,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_220.jpg,cbos-source-assets/original/other/other_432_CBOS%20logo%20Black_6_220.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 220.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0433,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_219.jpg?itok=Ub5li9-Q,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_219.jpg,cbos-source-assets/original/other/other_433_CBOS%20logo%20Black_6_219.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 219.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0434,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_218.jpg?itok=R3PjrnhK,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_218.jpg,cbos-source-assets/original/other/other_434_CBOS%20logo%20Black_6_218.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 218.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0435,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_217.jpg?itok=TmdBrzFT,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_217.jpg,cbos-source-assets/original/other/other_435_CBOS%20logo%20Black_6_217.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 217.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0436,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_216.jpg?itok=aaC-TjYR,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_216.jpg,cbos-source-assets/original/other/other_436_CBOS%20logo%20Black_6_216.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 216.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0437,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_215.jpg?itok=8btHtfZC,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_215.jpg,cbos-source-assets/original/other/other_437_CBOS%20logo%20Black_6_215.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 215.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0438,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_214.jpg?itok=ZGA5QixX,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_214.jpg,cbos-source-assets/original/other/other_438_CBOS%20logo%20Black_6_214.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 214.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0439,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_213.jpg?itok=k1EIgfge,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_213.jpg,cbos-source-assets/original/other/other_439_CBOS%20logo%20Black_6_213.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 213.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0440,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_212.jpg?itok=PMRHDwY6,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_212.jpg,cbos-source-assets/original/other/other_440_CBOS%20logo%20Black_6_212.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 212.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0441,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_211.jpg?itok=lIfss08I,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_211.jpg,cbos-source-assets/original/other/other_441_CBOS%20logo%20Black_6_211.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 211.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0442,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_210.jpg?itok=0v9rvheb,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_210.jpg,cbos-source-assets/original/other/other_442_CBOS%20logo%20Black_6_210.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 210.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0443,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_209.jpg?itok=Op2drrlg,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_209.jpg,cbos-source-assets/original/other/other_443_CBOS%20logo%20Black_6_209.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 209.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0444,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_208.jpg?itok=QOdT-rwp,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_208.jpg,cbos-source-assets/original/other/other_444_CBOS%20logo%20Black_6_208.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 208.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0445,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_207.jpg?itok=mN9Y6Ba5,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_207.jpg,cbos-source-assets/original/other/other_445_CBOS%20logo%20Black_6_207.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 207.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0446,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_206.jpg?itok=zX41RHfm,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_206.jpg,cbos-source-assets/original/other/other_446_CBOS%20logo%20Black_6_206.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 206.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0447,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_205.jpg?itok=rwroBAMq,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_205.jpg,cbos-source-assets/original/other/other_447_CBOS%20logo%20Black_6_205.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 205.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0448,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_204.jpg?itok=3EPZ-06r,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_204.jpg,cbos-source-assets/original/other/other_448_CBOS%20logo%20Black_6_204.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 204.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0449,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_202.jpg?itok=EXlrCddg,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_202.jpg,cbos-source-assets/original/other/other_449_CBOS%20logo%20Black_6_202.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 202.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0450,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_200.jpg?itok=GA-LyVWN,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_200.jpg,cbos-source-assets/original/other/other_450_CBOS%20logo%20Black_6_200.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 200.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0451,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_199.jpg?itok=2k0J1ZOC,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_199.jpg,cbos-source-assets/original/other/other_451_CBOS%20logo%20Black_6_199.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 199.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0452,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_198.jpg?itok=Nnsnh0S1,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_198.jpg,cbos-source-assets/original/other/other_452_CBOS%20logo%20Black_6_198.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 198.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0453,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_197.jpg?itok=L49_P0tu,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_197.jpg,cbos-source-assets/original/other/other_453_CBOS%20logo%20Black_6_197.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 197.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0454,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_196.jpg?itok=_WLrumWn,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_196.jpg,cbos-source-assets/original/other/other_454_CBOS%20logo%20Black_6_196.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 196.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
